"ndc","doseFormRxcui","doseFormName","activeIngredientRxcui","activeIngredientName","numeratorUnit","numeratorValue","denominatorUnit","denominatorValue"
"56016975","317541","Oral Tablet","114194","warfarin sodium","MG","1.0","EACH","1.0"
"60687033301","317541","Oral Tablet","29046","lisinopril","MG","20.0","EACH","1.0"
"49884011701","317541","Oral Tablet","142424","amiloride hydrochloride","MG","5.0","EACH","1.0"
"68084018601","317541","Oral Tablet","203144","pravastatin sodium","MG","10.0","EACH","1.0"
"168000580","316985","Topical Ointment","10761","triamcinolone acetonide","MG","2.5E-4","MG","1.0"
"409126130","1649574","Injection","30236","morphine sulfate","MG","10.0","ML","1.0"
"904662261","317541","Oral Tablet","9001","pyridostigmine bromide","MG","60.0","EACH","1.0"
"50458060901","721656","Prefilled Syringe","858045","paliperidone palmitate","MG","311.0","ML","1.0"
"51079010720","317541","Oral Tablet","203168","amitriptyline hydrochloride","MG","25.0","EACH","1.0"
"55390011301","1649574","Injection","227240","phentolamine mesylate","MG","5.0","EACH","1.0"
"904642281","1540455","Powder for Oral Solution","221147","polyethylene glycol 3350","MG","17000.0","EACH","1.0"
"641601410","1649574","Injection","203211","diltiazem hydrochloride","MG","5.0","ML","1.0"
"59922063101","317541","Oral Tablet","1594675","ferric citrate","MG","1000.0","EACH","1.0"
"54569452202","317541","Oral Tablet","18631","azithromycin","MG","250.0","EACH","1.0"
"24208079062","7670","Ophthalmic Solution","5011","gramicidin","MG","0.025","ML","1.0"
"55390076210","1649574","Injection","4177","etomidate","MG","2.0","ML","1.0"
"36000000306","1649574","Injection","4450","fluconazole","MG","2.0","ML","1.0"
"944049505","1649574","Injection","828529","albumin human, USP","MG","50.0","ML","1.0"
"54040713","317541","Oral Tablet","85762","ritonavir","MG","100.0","EACH","1.0"
"11980002205","316964","Ophthalmic Suspension","82101","sulfacetamide sodium","MG","100.0","ML","1.0"
"409212288","1649574","Injection","3829","enalaprilat","MG","1.25","ML","1.0"
"51079089420","316945","Extended Release Oral Tablet","203138","verapamil hydrochloride","MG","120.0","EACH","1.0"
"7489220","317541","Oral Tablet","236553","ropinirole hydrochloride","MG","1.0","EACH","1.0"
"70377000812","317541","Oral Tablet","323828","rosuvastatin calcium","MG","20.0","EACH","1.0"
"62584014201","317541","Oral Tablet","32624","oxcarbazepine","MG","150.0","EACH","1.0"
"310075239","317541","Oral Tablet","323828","rosuvastatin calcium","MG","20.0","EACH","1.0"
"641111433","1649574","Injection","30236","morphine sulfate","MG","1.0","ML","1.0"
"703301812","316949","Injectable Solution","4492","fluorouracil","MG","50.0","ML","1.0"
"2762301","1649574","Injection","282443","pemetrexed disodium","MG","500.0","EACH","1.0"
"182117089","317541","Oral Tablet","4603","furosemide","MG","20.0","EACH","1.0"
"49281051725","721656","Prefilled Syringe","1928289","influenza A virus A/Michigan/45/2015 (H1N1) antigen","MG","0.03","ML","1.0"
"55150016402","316949","Injectable Solution","142440","lidocaine hydrochloride","MG","20.0","ML","1.0"
"555076202","317541","Oral Tablet","221088","dextroamphetamine saccharate","MG","1.25","EACH","1.0"
"409427701","316949","Injectable Solution","142440","lidocaine hydrochloride","MG","20.0","ML","1.0"
"469065711","316965","Oral Capsule","42316","tacrolimus","MG","5.0","EACH","1.0"
"17478050410","1649574","Injection","6878","methylene blue","MG","10.0","ML","1.0"
"59762153005","317541","Oral Tablet","104416","amlodipine besylate","MG","5.0","EACH","1.0"
"409190301","316949","Injectable Solution","155056","procainamide hydrochloride","MG","500.0","ML","1.0"
"131247760","317541","Oral Tablet","623400","lacosamide","MG","50.0","EACH","1.0"
"781893285","1649574","Injection","7508","norepinephrine bitartrate","MG","1.0","ML","1.0"
"409226720","316949","Injectable Solution","202693","labetalol hydrochloride","MG","5.0","ML","1.0"
"15191012","1649574","Injection","337523","ixabepilone","MG","15.0","EACH","1.0"
"78035806","317541","Oral Tablet","69749","valsartan","MG","80.0","EACH","1.0"
"74057611","317541","Oral Tablet","1747556","venetoclax","MG","100.0","EACH","1.0"
"85177701","316969","Oral Suspension","2551","ciprofloxacin","MG","50.0","ML","1.0"
"55150011420","1649574","Injection","81953","ampicillin sodium","MG","2000.0","EACH","1.0"
"76014000410","316949","Injectable Solution","8164","phenylephrine hydrochloride","MG","10.0","ML","1.0"
"45064165","317541","Oral Tablet","38404","topiramate","MG","100.0","EACH","1.0"
"173017855","317541","Oral Tablet","203204","bupropion hydrochloride","MG","100.0","EACH","1.0"
"74792201","316949","Injectable Solution","4850","glucose","MG","50.0","ML","1.0"
"54458111","317541","Oral Tablet","103","mercaptopurine","MG","50.0","EACH","1.0"
"17856200205","7067","Mouthwash","20791","chlorhexidine gluconate","MG","1.2","ML","1.0"
"25273231","316943","Extended Release Oral Capsule","203178","disopyramide phosphate","MG","100.0","EACH","1.0"
"67386061152","1649574","Injection","18927","benztropine mesylate","MG","1.0","ML","1.0"
"68084008901","317541","Oral Tablet","6470","lorazepam","MG","1.0","EACH","1.0"
"39822015101","1649574","Injection","142448","liothyronine sodium","MG","0.01","ML","1.0"
"781309896","1649574","Injection","29561","meropenem","MG","1000.0","EACH","1.0"
"944049102","1649574","Injection","828529","albumin human, USP","MG","50.0","ML","1.0"
"65862019301","316965","Oral Capsule","227224","fluoxetine hydrochloride","MG","20.0","EACH","1.0"
"186077660","317541","Oral Tablet","1116632","ticagrelor","MG","60.0","EACH","1.0"
"10147095201","316945","Extended Release Oral Tablet","679314","paliperidone","MG","3.0","EACH","1.0"
"75062301","721656","Prefilled Syringe","221095","enoxaparin sodium","MG","100.0","ML","1.0"
"60793011701","317541","Oral Tablet","142448","liothyronine sodium","MG","0.05","EACH","1.0"
"338114503","316949","Injectable Solution","10524","threonine","MG","1.79","ML","1.0"
"63304052020","317541","Oral Tablet","20489","cefpodoxime","MG","100.0","EACH","1.0"
"4026706","1649574","Injection","38413","torsemide","MG","10.0","ML","1.0"
"409729973","1649574","Injection","56443","sodium acetate","MEQ","2.0","ML","1.0"
"23155047342","1649574","Injection","4603","furosemide","MG","10.0","ML","1.0"
"731040106","316965","Oral Capsule","39954","zinc sulfate","MG","220.0","EACH","1.0"
"24338020016","316968","Oral Solution","7426","nimodipine","MG","3.0","ML","1.0"
"42865030002","316995","Delayed Release Oral Capsule","6406","lipase","UNT","5000.0","EACH","1.0"
"2411233","317541","Oral Tablet","61381","olanzapine","MG","2.5","EACH","1.0"
"409663734","721656","Prefilled Syringe","36676","sodium bicarbonate","MG","84.0","ML","1.0"
"781324494","1649574","Injection","3002","cyclophosphamide","MG","1000.0","EACH","1.0"
"173041200","1649574","Injection","2191","ceftazidime","MG","1000.0","EACH","1.0"
"781202001","316965","Oral Capsule","723","amoxicillin","MG","250.0","EACH","1.0"
"45802036335","346286","Topical Gel","10753","tretinoin","MG","2.5E-4","MG","1.0"
"904627961","317541","Oral Tablet","221153","quetiapine fumarate","MG","100.0","EACH","1.0"
"187301330","316945","Extended Release Oral Tablet","9001","pyridostigmine bromide","MG","180.0","EACH","1.0"
"63402051224","346161","Inhalation Solution","237160","levalbuterol hydrochloride","MG","0.21","ML","1.0"
"60687022901","316965","Oral Capsule","82038","loperamide hydrochloride","MG","2.0","EACH","1.0"
"641092825","1649574","Injection","142445","promethazine hydrochloride","MG","25.0","ML","1.0"
"74568113","316965","Oral Capsule","11118","valproic acid","MG","250.0","EACH","1.0"
"51079098120","317541","Oral Tablet","29046","lisinopril","MG","5.0","EACH","1.0"
"45802011222","316985","Topical Ointment","42372","mupirocin","MG","0.02","MG","1.0"
"52045016","316949","Injectable Solution","32521","rocuronium bromide","MG","10.0","ML","1.0"
"50268075415","317541","Oral Tablet","38413","torsemide","MG","5.0","EACH","1.0"
"55390003010","1649574","Injection","10473","thiotepa","MG","15.0","EACH","1.0"
"65026625","7670","Ophthalmic Solution","283809","travoprost","MG","0.04","ML","1.0"
"517231525","1649574","Injection","55019","monobasic potassium phosphate","MG","224.0","ML","1.0"
"61314004475","7670","Ophthalmic Solution","10803","trifluridine","MG","10.0","ML","1.0"
"59148001315","316968","Oral Solution","89013","aripiprazole","MG","1.0","ML","1.0"
"93068801","91058","Chewable Tablet","28439","lamotrigine","MG","5.0","EACH","1.0"
"67457018210","1649574","Injection","203222","esmolol hydrochloride","MG","10.0","ML","1.0"
"63739051910","317541","Oral Tablet","8640","prednisone","MG","10.0","EACH","1.0"
"409434673","1649574","Injection","99","6-aminocaproic acid","MG","250.0","ML","1.0"
"904644061","317541","Oral Tablet","82027","hydralazine hydrochloride","MG","10.0","EACH","1.0"
"75291502","721656","Prefilled Syringe","221095","enoxaparin sodium","MG","150.0","ML","1.0"
"378025710","317541","Oral Tablet","5093","haloperidol","MG","1.0","EACH","1.0"
"9074635","1649574","Injection","1000112","medroxyprogesterone acetate","MG","150.0","ML","1.0"
"63739008010","317541","Oral Tablet","203211","diltiazem hydrochloride","MG","60.0","EACH","1.0"
"54569618900","316985","Topical Ointment","4917","nitroglycerin","MG","0.02","MG","1.0"
"88216030","317541","Oral Tablet","27169","leflunomide","MG","10.0","EACH","1.0"
"68084051301","317541","Oral Tablet","36567","simvastatin","MG","40.0","EACH","1.0"
"63323097002","1649574","Injection","18927","benztropine mesylate","MG","1.0","ML","1.0"
"641604610","316949","Injectable Solution","6470","lorazepam","MG","2.0","ML","1.0"
"409121501","316949","Injectable Solution","203192","naloxone hydrochloride","MG","0.4","ML","1.0"
"62856058252","317541","Oral Tablet","69036","rufinamide","MG","200.0","EACH","1.0"
"998020815","7670","Ophthalmic Solution","235426","pilocarpine hydrochloride","MG","60.0","ML","1.0"
"904125061","317541","Oral Tablet","36108","salsalate","MG","500.0","EACH","1.0"
"68180035407","316945","Extended Release Oral Tablet","35829","ranolazine","MG","500.0","EACH","1.0"
"121059530","316968","Oral Solution","21183","citric acid","MG","66.8","ML","1.0"
"59762453702","1649574","Injection","1000112","medroxyprogesterone acetate","MG","150.0","ML","1.0"
"51672127202","316985","Topical Ointment","10761","triamcinolone acetonide","MG","0.001","MG","1.0"
"54829816","316968","Oral Solution","4603","furosemide","MG","8.0","ML","1.0"
"55390012301","1649574","Injection","9384","rifampin","MG","600.0","EACH","1.0"
"63323087115","1649574","Injection","22299","daptomycin","MG","500.0","EACH","1.0"
"55390016210","1649574","Injection","221130","octreotide acetate","MG","0.5","ML","1.0"
"574230115","346286","Topical Gel","10753","tretinoin","MG","1.0E-4","MG","1.0"
"51079000720","316995","Delayed Release Oral Capsule","7646","omeprazole","MG","20.0","EACH","1.0"
"25138134","317541","Oral Tablet","32613","oxaprozin","MG","600.0","EACH","1.0"
"904635761","317541","Oral Tablet","35636","risperidone","MG","0.25","EACH","1.0"
"597035556","316965","Oral Capsule","1037041","dabigatran etexilate mesylate","MG","75.0","EACH","1.0"
"17478054050","1649574","Injection","203177","hydromorphone hydrochloride","MG","10.0","ML","1.0"
"55513080060","317541","Oral Tablet","1649479","ivabradine hydrochloride","MG","5.0","EACH","1.0"
"7413920","317541","Oral Tablet","20352","carvedilol","MG","3.125","EACH","1.0"
"19515090641","721656","Prefilled Syringe","2177290","influenza A virus A/Brisbane/02/2018 (H1N1) antigen","MG","0.03","ML","1.0"
"409350601","1649574","Injection","29561","meropenem","MG","1000.0","EACH","1.0"
"16729033205","1649574","Injection","32592","oxaliplatin","MG","5.0","ML","1.0"
"409020120","316949","Injectable Solution","72962","docetaxel","MG","10.0","ML","1.0"
"182616840","316968","Oral Solution","1362","diphenhydramine hydrochloride","MG","2.5","ML","1.0"
"58177025504","317007","Sublingual Tablet","1225","hyoscyamine sulfate","MG","0.125","EACH","1.0"
"517083001","7670","Ophthalmic Solution","43611","latanoprost","MG","0.05","ML","1.0"
"172717149","317541","Oral Tablet","2541","cimetidine","MG","400.0","EACH","1.0"
"64011024301","316949","Injectable Solution","12488","hydroxyprogesterone caproate (USP)","MG","250.0","ML","1.0"
"51672411704","316969","Oral Suspension","7597","nystatin","UNT","100000.0","ML","1.0"
"16729020001","317541","Oral Tablet","203116","buspirone hydrochloride","MG","5.0","EACH","1.0"
"59572020594","316965","Oral Capsule","10432","thalidomide","MG","50.0","EACH","1.0"
"527131301","317541","Oral Tablet","235426","pilocarpine hydrochloride","MG","5.0","EACH","1.0"
"49702022144","317541","Oral Tablet","221052","abacavir sulfate","MG","300.0","EACH","1.0"
"517074020","1649574","Injection","84158","methylergonovine maleate","MG","0.2","ML","1.0"
"68094000859","316969","Oral Suspension","2002","carbamazepine","MG","20.0","ML","1.0"
"338630403","1649574","Injection","9863","sodium chloride","MG","9.0","ML","1.0"
"4080085","316965","Oral Capsule","259275","oseltamivir phosphate","MG","75.0","EACH","1.0"
"55390013110","316949","Injectable Solution","3041","cytarabine","MG","20.0","ML","1.0"
"338027203","1649574","Injection","3272","dextran 40","MG","100.0","ML","1.0"
"60793070210","721656","Prefilled Syringe","7982","penicillin G benzathine","UNT","600000.0","ML","1.0"
"904637461","317541","Oral Tablet","236553","ropinirole hydrochloride","MG","1.0","EACH","1.0"
"904565661","317541","Oral Tablet","142432","clonidine hydrochloride","MG","0.1","EACH","1.0"
"70436000704","317541","Oral Tablet","384379","cinacalcet hydrochloride","MG","30.0","EACH","1.0"
"703315401","1649574","Injection","1621","bleomycin sulfate","UNT","15.0","EACH","1.0"
"51079072120","316965","Oral Capsule","68149","mycophenolate mofetil","MG","250.0","EACH","1.0"
"63459054128","970789","Buccal Tablet","4337","fentanyl","MG","0.1","EACH","1.0"
"904668961","317541","Oral Tablet","235743","metformin hydrochloride","MG","500.0","EACH","1.0"
"63323031510","1649574","Injection","82131","ganciclovir sodium","MG","500.0","EACH","1.0"
"409302401","1649574","Injection","9895","sodium nitroprusside","MG","25.0","ML","1.0"
"62584026501","317541","Oral Tablet","203191","metoprolol tartrate","MG","25.0","EACH","1.0"
"51285052302","317541","Oral Tablet","3554","disulfiram","MG","250.0","EACH","1.0"
"135051101","316992","Oral Lozenge","31765","nicotine polacrilex","MG","4.0","EACH","1.0"
"472038115","316985","Topical Ointment","19254","betamethasone dipropionate","MG","5.0E-4","MG","1.0"
"60793010401","317541","Oral Tablet","6835","methimazole","MG","5.0","EACH","1.0"
"832051201","317541","Oral Tablet","47088","bethanechol chloride","MG","25.0","EACH","1.0"
"338055002","316949","Injectable Solution","314659","heparin sodium, porcine","UNT","100.0","ML","1.0"
"517857110","1649574","Injection","448","ethanol","ML","0.98","ML","1.0"
"63739052201","10312","Delayed Release Oral Tablet","1191","aspirin","MG","81.0","EACH","1.0"
"409508216","1649574","Injection","2191","ceftazidime","MG","1000.0","EACH","1.0"
"904125161","317541","Oral Tablet","36108","salsalate","MG","750.0","EACH","1.0"
"54162001715","316985","Topical Ointment","11417","bacitracin zinc","UNT","0.5","MG","1.0"
"603533521","317541","Oral Tablet","8640","prednisone","MG","1.0","EACH","1.0"
"51079098520","317541","Oral Tablet","203116","buspirone hydrochloride","MG","5.0","EACH","1.0"
"61703030538","1649574","Injection","3041","cytarabine","MG","20.0","ML","1.0"
"406114401","317541","Oral Tablet","203188","methylphenidate hydrochloride","MG","10.0","EACH","1.0"
"60505700602","316987","Transdermal System","4337","fentanyl","MG","0.025","HR","1.0"
"68084006901","317541","Oral Tablet","81981","ciprofloxacin hydrochloride","MG","250.0","EACH","1.0"
"173051700","1649574","Injection","104463","epoprostenol sodium","MG","0.5","EACH","1.0"
"781139713","317541","Oral Tablet","5093","haloperidol","MG","10.0","EACH","1.0"
"54372763","316968","Oral Solution","82084","propranolol hydrochloride","MG","4.0","ML","1.0"
"17478020510","7670","Ophthalmic Solution","8164","phenylephrine hydrochloride","MG","100.0","ML","1.0"
"574010777","316992","Oral Lozenge","2623","clotrimazole","MG","10.0","EACH","1.0"
"74662411","317541","Oral Tablet","40144","levothyroxine sodium","MG","0.1","EACH","1.0"
"223176001","317541","Oral Tablet","9863","sodium chloride","MG","1000.0","EACH","1.0"
